family	dataset	species_pop	acc_morpho	year_side	from_tip	from_base	count	xA	yA	xB	yB	xC	yC	xD	yD	xE	yE	xF	yF	xG	yG	xH	yH	xI	yI
grapevine	NY_germplasm	Vitis_labrusca	483159	2013	11	3	13	429.6051	395.4713	403.1529	361.2613	433.1812	326.2381	476.6249	332.6343	-806.8374	454.839	-770.8771	388.9079	-764.4263	-874.2322	-619.8483	-898.9236	89.59393	-1885.846
grapevine	NY_germplasm	Vitis_labrusca	597172	2015	6	4	9	429.2229	336.8909	418.3454	304.2335	440.4788	274.0262	491.237	267.543	-898.2849	467.0721	-812.1234	379.0154	-942.2184	-827.5836	-493.7038	-788.8007	248.8138	-1792.337
grapevine	NY_germplasm	Vitis_labrusca	597203	2017	3	6	8	489.5757	398.0895	483.0986	332.1184	507.5768	290.0477	569.7144	285.848	-971.1168	386.5414	-818.2881	305.3236	-845.5675	-884.9431	-433.1608	-813.966	-115.5349	-1778.252
grapevine	NY_germplasm	Vitis_labrusca	597228	2017	3	6	8	454.244	347.5159	431.3192	299.1143	460.3773	253.4736	533.4603	242.9695	-860.5172	596.826	-660.0282	503.702	-1119.87	-839.8711	-345.0426	-636.7583	314.4724	-1861.327
grapevine	NY_germplasm	Vitis_labrusca	483147	2017	3	5	7	457.8008	413.0281	383.5212	361.4636	438.4654	300.4258	505.8014	287.9417	-840.7381	349.5178	-719.4001	309.1468	-762.8644	-892.7431	-543.866	-845.2035	-197.8821	-1994.866
grapevine	NY_germplasm	Vitis_labrusca	588658	2015	5	6	10	483.3112	344.0389	469.1912	320.4314	491.662	285.32	534.6262	278.1781	-830.126	549.52	-788.7519	462.4839	-879.0361	-906.231	-517.3154	-884.3335	104.2784	-1883.301
grapevine	NY_germplasm	Vitis_labrusca	483150	2017	4	5	8	412.2048	305.7624	383.6733	265.4498	401.5311	230.9953	462.8351	220.3581	-887.7514	581.5354	-810.1745	503.5378	-933.4558	-830.489	-532.52	-819.6059	386.4554	-1748.065
grapevine	NY_germplasm	Vitis_labrusca	483155	2017	3	5	7	453.8673	442.7935	411.8839	396.4152	437.7538	346.7264	491.7055	337.2927	-786.9694	341.5928	-681.2778	232.7815	-1041.856	-834.3284	-203.6216	-449.1793	-166.2194	-2058.061
grapevine	NY_germplasm	Vitis_labrusca	588647	2013	7	6	12	340.3103	220.8595	331.8545	194.7662	351.7572	171.6342	391.6495	166.8134	-614.348	790.2754	-625.3462	708.8255	-888.2141	-821.089	-637.7467	-844.3061	761.32	-1799.499
grapevine	NY_germplasm	Vitis_labrusca	588165	2016	2	6	7	506.3292	471.0212	427.8481	397.1531	483.5547	313.2874	603.6942	292.0087	-834.9471	297.2779	-736.9454	194.7332	-1026.538	-915.6155	-505.2235	-814.3424	-211.7135	-1911.804
grapevine	NY_germplasm	Vitis_labrusca	597228	2013	5	4	8	445.8411	391.3376	426.4528	366.3263	438.0888	338.1269	479.2645	327.0776	-889.3532	618.9758	-690.8512	403.4666	-816.3563	-947.1235	-344.9648	-763.8385	117.8559	-1923.213
grapevine	NY_germplasm	Vitis_labrusca	483159	2017	3	5	7	429.006	490.4001	376.802	428.0634	424.4762	371.9317	529.511	340.836	-807.2545	317.5926	-701.1112	237.2324	-698.0729	-857.1388	-466.052	-775.6454	-272.5578	-2147.796
grapevine	NY_germplasm	Vitis_labrusca	588648	2017	3	3	5	457.4235	430.9521	438.2492	396.4313	461.1763	360.6684	514.4313	344.142	-798.6457	311.2298	-740.6954	223.3168	-863.2429	-748.9823	-730.1955	-824.2566	152.0518	-1977.231
grapevine	NY_germplasm	Vitis_labrusca	483161	2017	3	5	7	481.8618	424.0538	432.6181	376.205	450.503	328.8199	525.9934	314.8822	-889.0863	361.3942	-841.2375	312.1505	-829.9857	-793.3799	-465.5403	-774.3376	-0.5336367	-2006.349
grapevine	NY_germplasm	Vitis_labrusca	597172	2015	9	1	9	377.4885	257.2762	356.6537	221.126	471.1216	183.948	570.3738	173.3292	-805.8296	735.9801	-758.1081	598.6148	-785.0909	-746.2805	-388.703	-561.9662	429.1607	-2020.461
grapevine	NY_germplasm	Vitis_labrusca	597203	2015	11	1	11	356.0867	359.0411	339.1371	322.9436	478.1402	257.5268	564.1311	249.2308	-601.1238	658.8867	-566.4298	528.9576	-831.1072	-793.5194	-519.6042	-709.65	263.8706	-2072.491
grapevine	NY_germplasm	Vitis_labrusca	483164	2017	2	5	6	509.3903	404.1451	472.5889	377.89	476.5356	323.3324	539.592	312.7861	-715.6935	485.848	-695.0532	429.3936	-1018.888	-873.0158	-491.6756	-757.0626	171.8382	-1941.69
grapevine	NY_germplasm	Vitis_labrusca	483145	2017	1	7	7	420.1524	542.0732	336.5549	429.7744	428.854	346.1053	537.1242	270.4933	-584.6688	493.4757	-551.272	382.5958	-1221.48	-954.7974	-295.3237	-720.4825	57.95476	-2195.211
grapevine	NY_germplasm	Vitis_labrusca	483145	2015	4	5	8	426.7898	405.1535	407.1759	369.0611	422.6509	333.0116	464.2467	323.663	-713.8959	490.9658	-695.3617	440.354	-1014.722	-957.7645	-464.1386	-829.3884	191.2654	-1914.06
grapevine	NY_germplasm	Vitis_labrusca	483148	2017	1	7	7	437.3761	456.2992	362.4326	340.0686	452.8881	284.523	556.9597	256.3194	-823.5246	441.1395	-737.5269	380.5956	-842.7029	-866.3129	-471.5659	-836.558	19.71896	-2012.37
grapevine	NY_germplasm	Vitis_labrusca	483150	2017	2	7	8	508.7237	403.3037	431.4525	345.7422	471.384	277.526	575.8201	243.5459	-832.5638	431.9078	-749.7572	374.6984	-884.0133	-852.2982	-662.2146	-785.8736	171.6751	-1879.445
grapevine	NY_germplasm	Vitis_labrusca	588658	2016	7	3	9	458.8846	320.0585	462.8638	285.4644	465.305	248.7987	521.9816	250.2258	-664.7381	628.489	-697.854	483.9989	-1009.688	-918.8904	-208.7227	-383.402	300.1422	-1879.466
grapevine	NY_germplasm	Vitis_labrusca	588675	2016	6	3	8	398.3419	329.9989	366.6463	286.018	405.4169	254.3735	459.9204	232.9963	-803.9783	602.3188	-687.2406	462.2212	-1096.291	-867.7255	-476.509	-720.9499	428.4477	-1959.558
grapevine	NY_germplasm	Vitis_labrusca	483133	2016	7	2	8	547.4353	347.8605	527.7364	302.4093	525.8573	258.7867	596.5185	261.8008	-810.4552	581.0235	-840.0667	436.0438	-820.2171	-830.915	-621.16	-850.7401	265.3147	-1768.189
grapevine	NY_germplasm	Vitis_labrusca	483159	2017	1	7	7	351.5558	511.7895	238.0865	381.8271	379.1397	253.2854	607.9583	214.3458	-730.2816	208.9925	-641.1387	165.569	-762.204	-1049.445	-433.2812	-782.3893	-478.088	-1969.884
grapevine	NY_germplasm	Vitis_labrusca	597203	2013	2	6	7	465.7634	396.6499	452.0503	357.4724	471.5731	318.568	546.631	303.9337	-821.4722	374.4703	-688.2218	387.5228	-816.7422	-916.506	-512.7905	-708.5349	-115.4804	-2066.003
grapevine	NY_germplasm	Vitis_labrusca	483145	2016	7	2	8	412.0381	308.2319	374.3107	280.5142	379.2782	238.0091	425.9999	215.3577	-973.5029	560.4233	-958.0433	469.8431	-997.47	-931.5872	-231.9935	-549.9221	281.3077	-1682.064
grapevine	NY_germplasm	Vitis_labrusca	483147	2016	9	2	10	533.1468	459.9252	462.1946	407.917	519.3239	373.5297	590.0691	354.4429	-737.9621	440.5879	-762.2742	297.7305	-778.9628	-871.7551	-615.6833	-873.1166	-87.58816	-1869.404
grapevine	NY_germplasm	Vitis_labrusca	588583	2016	1	7	7	541.4787	609.0698	410.995	454.4507	428.8387	341.651	551.7331	281.4607	-727.85	324.6848	-593.3447	232.0495	-835.9895	-938.7136	-592.7397	-713.7086	-16.94333	-2157.476
grapevine	NY_germplasm	Vitis_labrusca	588584	2016	4	7	10	464.7185	330.2195	424.6701	309.4769	441.3982	272.6782	486.8958	259.1069	-904.6944	448.6045	-782.7279	336.5856	-1015.15	-804.2932	-231.385	-435.3212	169.3486	-2148.528
grapevine	NY_germplasm	Vitis_labrusca	483151	2013	9	5	13	488.3787	324.9053	473.4526	306.7281	502.8931	272.1287	545.4238	274.0145	-777.7695	570.5788	-777.3627	513.6188	-1046.806	-882.3388	-404.2629	-757.4201	236.0837	-1879.828
grapevine	NY_germplasm	Vitis_labrusca	483153	2016	4	2	5	554.6897	493.9443	509.8093	463.4936	553.1042	455.8353	597.363	442.4369	-835.0802	441.2668	-827.9465	316.0911	-738.5664	-778.4876	-544.6431	-833.4114	-66.56898	-1811.334
grapevine	NY_germplasm	Vitis_labrusca	483155	2013	7	5	11	457.9922	384.5969	444.9247	351.3085	460.4861	309.9107	501.4732	312.2479	-782.7604	420.7237	-766.8555	351.6378	-864.7408	-914.4734	-548.9506	-846.4627	36.63347	-2010.655
grapevine	NY_germplasm	Vitis_labrusca	483157	2013	5	5	9	513.8071	360.8384	503.7003	332.908	523.8305	305.075	562.8663	300.6983	-862.3581	425.6195	-853.215	382.7427	-959.3002	-833.0104	-531.4302	-874.0084	94.87895	-1633.62
grapevine	NY_germplasm	Vitis_labrusca	483159	2013	9	5	13	410.3076	294.8778	380.3734	264.5644	397.2672	227.0293	441.0926	215.6766	-851.4143	623.7088	-775.3966	532.9221	-951.0361	-1018.924	-491.7314	-976.5243	279.8311	-1644.109
grapevine	NY_germplasm	Vitis_labrusca	483160	2016	8	2	9	441.3312	271.1349	396.6027	246.6324	422.289	197.8524	489.8259	189.4438	-822.7477	684.4934	-786.213	547.4196	-852.3751	-875.5294	-357.4731	-642.9747	319.8208	-1901.456
grapevine	NY_germplasm	Vitis_labrusca	483161	2016	8	2	9	540.1269	285.3872	475.6101	260.9204	525.5538	230.3766	576.7196	216.5433	-882.3141	642.8438	-875.674	521.9488	-933.279	-740.889	-251.354	-429.5303	331.4288	-1845.504
grapevine	NY_germplasm	Vitis_labrusca	588658	2013	11	3	13	466.6109	318.5169	460.0741	282.2216	504.0868	251.9049	565.4134	243.9769	-822.9842	535.0669	-806.6701	467.2035	-768.1356	-983.8719	-482.5879	-785.4823	176.5468	-1828.469
grapevine	NY_germplasm	Vitis_labrusca	588584	2016	6	5	10	454.7325	284.5545	398.7954	272.1771	425.6354	247.8533	473.341	230.2182	-913.3682	608.6183	-867.404	450.3826	-922.2621	-908.1193	-168.4747	-398.2979	280.648	-1898.336
grapevine	NY_germplasm	Vitis_labrusca	588128	2017	4	5	8	415.5842	393.1171	392.5077	354.2249	428.9548	311.9388	489.3271	304.254	-770.5646	401.8813	-627.2076	295.7911	-972.206	-689.3033	-364.3041	-547.0775	157.1803	-2266.774
grapevine	NY_germplasm	Vitis_labrusca	483145	2013	10	2	11	389.6044	296.3648	374.1763	269.5179	384.5792	228.1322	429.9625	221.5872	-882.0348	615.829	-882.4278	535.4719	-886.6305	-1123.068	-366.6367	-777.9162	286.9694	-1783.766
grapevine	NY_germplasm	Vitis_labrusca	588194	2015	8	3	10	433.5119	363.9378	421.9573	333.9953	446.0965	307.7626	482.6611	301.5105	-926.301	524.2541	-815.8568	446.2217	-977.411	-1029.503	-165.0691	-463.788	175.6684	-1807.274
grapevine	NY_germplasm	Vitis_labrusca	483162	2015	9	2	10	465.9422	264.4103	456.5278	231.4418	490.6702	198.895	541.7189	169.4634	-914.6819	510.2199	-863.0485	450.6066	-933.8834	-571.3321	-661.9251	-643.8602	514.0976	-1881.674
grapevine	NY_germplasm	Vitis_labrusca	483150	2013	6	7	12	370.2798	277.8613	354.1151	253.75	372.8533	226.3189	413.941	226.5163	-777.3046	721.225	-779.7094	576.2385	-915.9471	-919.1265	-471.3674	-992.5784	382.0466	-1686.797
grapevine	NY_germplasm	Vitis_labrusca	588584	2013	7	8	14	445.1041	350.9568	428.9925	322.7626	443.9251	289.4862	481.889	285.7313	-823.2141	521.2869	-779.5762	449.0988	-875.6211	-990.0893	-525.8653	-919.2963	141.666	-1804.315
grapevine	NY_germplasm	Vitis_labrusca	483147	2017	4	4	7	505.2067	398.7042	459.464	374.882	484.7348	319.3015	540.4663	309.4158	-877.9373	477.9813	-877.484	372.5117	-759.5317	-960.9865	-511.8912	-861.2008	-4.436992	-1727.262
grapevine	NY_germplasm	Vitis_labrusca	588128	2016	6	5	10	420.4511	341.967	397.8976	318.7832	406.68	290.3372	461.2838	281.0816	-711.7484	695.949	-724.1522	500.1669	-940.5952	-923.3339	-143.5551	-443.0972	162.6527	-2101.571
grapevine	NY_germplasm	Vitis_labrusca	483159	2013	7	7	13	355.4989	341.4144	327.4692	307.1635	363.4739	262.6716	433.8593	257.5746	-696.3946	493.618	-651.5181	323.7817	-951.2222	-908.471	-623.9023	-847.6478	248.6878	-2115.744
grapevine	NY_germplasm	Vitis_labrusca	588128	2017	2	7	8	411.8399	421.6714	362.2759	362.4477	434.7694	303.5405	568.9737	268.6072	-788.3003	546.0079	-659.4712	459.9298	-1154.676	-768.4772	-209.5137	-517.5434	271.9871	-2040.851
grapevine	NY_germplasm	Vitis_labrusca	483155	2017	4	4	7	453.2326	301.3794	415.4357	287.0336	444.5361	251.3775	475.6396	235.508	-774.2832	555.8845	-764.2634	511.2567	-1065.268	-834.5173	-232.8301	-366.354	328.4333	-1858.784
grapevine	NY_germplasm	Vitis_labrusca	483133	2017	8	1	8	520.2122	395.0648	364.1847	309.4521	528.3562	298.3409	652.8548	288.5437	-658.9579	595.8219	-696.0605	503.4334	-755.0166	-762.7029	-654.6899	-817.0898	192.8457	-1951.547
grapevine	NY_germplasm	Vitis_labrusca	483159	2017	4	4	7	374.4227	384.0913	339.9701	327.5114	372.0544	284.0729	431.8546	261.3175	-688.0058	575.9162	-676.6227	497.2795	-681.9564	-893.3352	-549.5991	-943.9311	193.5373	-2049.838
grapevine	NY_germplasm	Vitis_labrusca	588658	2015	4	7	10	456.0114	355.1748	452.1291	324.1336	477.093	294.2825	525.0358	282.657	-800.6767	580.0129	-750.5995	503.4363	-800.4388	-918.435	-557.4266	-830.2123	151.1734	-1950.977
grapevine	NY_germplasm	Vitis_labrusca	483161	2017	4	4	7	498.1495	348.5084	455.5674	313.4819	478.197	264.2723	536.0257	254.7251	-855.2264	583.4201	-830.2275	518.311	-885.9648	-912.5724	-603.1848	-851.3126	320.9671	-1766.509
grapevine	NY_germplasm	Vitis_labrusca	588648	2016	5	5	9	457.6593	407.0944	427.9433	381.0544	448.9919	358.4965	487.6934	351.112	-736.8852	427.279	-754.6726	262.663	-695.7457	-899.2224	-559.6545	-817.4208	-83.41975	-2148.234
grapevine	NY_germplasm	Vitis_labrusca	483162	2017	4	4	7	414.2215	345.5854	383.4169	317.4858	401.8637	268.8885	462.8833	267.214	-710.2642	625.6701	-696.6384	568.7036	-697.4536	-904.0687	-593.6187	-938.2772	304.4431	-2034.264
grapevine	NY_germplasm	Vitis_labrusca	597203	2016	1	7	7	515.3256	440.5326	458.0981	382.9418	527.3714	330.7323	648.0307	265.4709	-873.4929	259.7957	-707.5618	196.9519	-979.0702	-882.6292	-450.4648	-641.1338	-215.1457	-1991.596
grapevine	NY_germplasm	Vitis_labrusca	597228	2016	2	7	8	393.5806	352.997	353.8589	315.4104	393.3139	277.2346	468.2032	249.4913	-795.6225	582.4546	-624.1447	428.4615	-1131.699	-860.2111	-139.6505	-423.407	297.4452	-2214.697
grapevine	NY_germplasm	Vitis_labrusca	483133	2016	8	1	8	486.0175	429.0404	457.1743	369.6884	572.8051	301.5979	685.1222	279.7338	-772.5196	591.5137	-876.7843	430.0083	-708.1007	-875.4415	-590.1006	-1012.104	132.8965	-1570.675
grapevine	NY_germplasm	Vitis_labrusca	483145	2015	5	4	8	421.4563	353.668	410.041	323.4456	424.5831	293.0803	466.2193	280.2175	-967.4919	489.9558	-901.3092	432.8707	-798.7856	-894.9209	-532.6082	-853.168	74.25977	-1861.616
grapevine	NY_germplasm	Vitis_labrusca	588169	2017	3	7	9	404.902	401.2421	374.5506	362.2917	411.7127	321.8288	473.1216	300.5403	-781.1307	394.6246	-567.0331	278.5509	-524.1622	-1188.927	-305.9787	-721.7653	-610.7197	-2002.632
grapevine	NY_germplasm	Vitis_labrusca	588173	2017	1	7	7	438.9127	456.623	365.439	333.8206	454.2864	242.6074	605.2028	198.9549	-876.9729	370.7134	-834.4294	329.901	-783.1548	-793.3456	-668.151	-748.2447	24.87501	-1982.504
grapevine	NY_germplasm	Vitis_labrusca	588585	2015	7	2	8	506.2105	400.7979	483.7335	369.6102	513.6597	347.2062	556.7431	326.1509	-879.19	335.4815	-794.0074	271.4885	-903.4282	-769.6546	-341.1413	-681.7795	-179.9113	-1731.539
grapevine	NY_germplasm	Vitis_labrusca	588128	2016	9	2	10	449.452	279.9127	380.0559	249.4301	454.6051	207.6326	542.6926	197.9081	-783.8728	712.6962	-711.583	591.6156	-788.0743	-953.4715	-480.1212	-778.3066	314.4229	-1753.113
grapevine	NY_germplasm	Vitis_labrusca	588182	2017	2	7	8	376.8123	462.0699	365.8924	392.3462	411.3602	340.579	517.9932	337.2724	-652.5026	417.905	-557.315	398.5324	-738.5951	-787.4527	-549.1141	-660.8668	-11.62783	-2303.198
grapevine	NY_germplasm	Vitis_labrusca	588165	2016	1	7	7	552.1656	576.291	397.7052	440.9498	467.8097	358.4608	611.2981	345.0548	-738.9213	277.7876	-668.8889	135.6681	-954.0336	-1179.713	-462.4034	-696.7618	-256.8146	-1959.548
grapevine	NY_germplasm	Vitis_labrusca	588165	2017	6	2	7	461.5293	265.124	428.1003	242.6812	457.2967	197.7661	498.0173	184.9666	-934.0156	606.3942	-879.4953	536.0791	-803.7213	-970.1473	-530.1716	-995.8055	331.5419	-1544.277
grapevine	NY_germplasm	Vitis_labrusca	588169	2017	1	9	9	463.917	526.1542	409.7974	447.2957	477.0745	353.801	585.1477	320.7037	-795.7512	210.6331	-659.9354	142.0648	-657.0109	-693.9769	-485.9715	-783.7625	-480.5537	-1794.287
grapevine	NY_germplasm	Vitis_labrusca	588169	2015	5	5	9	347.3848	309.1165	338.5219	289.9845	392.9207	272.3043	433.706	263.927	-724.943	685.2697	-485.6094	433.7295	-1049.179	-729.9902	-11.12918	-241.3263	400.6726	-2181.871
grapevine	NY_germplasm	Vitis_labrusca	588648	2016	8	2	9	590.8872	393.9989	541.2423	359.9739	577.3212	330.0588	623.0296	306.5634	-909.346	339.2818	-844.6335	188.8056	-731.632	-881.9936	-587.3185	-834.7428	-131.255	-1545.522
grapevine	NY_germplasm	Vitis_labrusca	597203	2016	3	5	7	435.2882	346.6221	409.5504	310.7148	436.5657	278.5955	491.7449	269.0671	-920.5268	441.3049	-725.5074	381.5777	-874.9121	-935.2583	-532.5608	-778.931	87.38445	-1961.997
grapevine	NY_germplasm	Vitis_labrusca	588182	2015	6	5	10	377.5074	311.7796	364.0395	288.6935	375.529	265.047	418.0249	249.0126	-778.3807	678.8766	-705.0215	518.0476	-1000.282	-716.1256	-340.5778	-558.5233	497.6221	-2006.496
grapevine	NY_germplasm	Vitis_labrusca	483163	2016	6	1	6	567.4173	368.2171	493.6072	340.7729	537.074	292.9445	631.0418	270.8584	-847.0528	455.8539	-734.8623	306.9038	-904.1197	-716.5365	-606.9186	-794.0839	95.74216	-1865.515
grapevine	NY_germplasm	Vitis_labrusca	588165	2016	6	2	7	480.6551	377.1051	463.5611	349.0586	495.7687	306.5463	540.0312	300.6268	-908.8834	428.7885	-896.4014	325.5805	-780.1448	-945.1238	-575.0445	-931.9922	25.74274	-1561.799
grapevine	NY_germplasm	Vitis_labrusca	588169	2016	2	9	10	375.9894	398.9162	354.948	346.5267	385.86	306.9673	485.7037	310.8591	-806.1444	425.8207	-550.8429	297.0752	-994.7635	-1115.842	-455.2672	-784.0217	-92.31257	-2122.268
grapevine	NY_germplasm	Vitis_labrusca	483145	2013	11	1	11	448.2001	314.6354	425.9664	280.4363	451.9514	234.1319	499.9384	209.0572	-828.0847	606.9975	-811.9869	523.6795	-744.5238	-944.9886	-583.7483	-950.4554	153.3613	-1745.789
grapevine	NY_germplasm	Vitis_labrusca	588173	2016	8	2	9	426.2499	326.6463	412.5712	273.7046	435.1829	231.269	510.4714	231.6214	-873.7127	700.5562	-843.3817	496.3696	-693.4127	-1001.773	-491.7578	-988.427	182.5201	-1531.674
grapevine	NY_germplasm	Vitis_labrusca	483159	2015	8	1	8	522.8445	383.3823	510.386	352.4918	536.253	320.4123	581.5365	299.9095	-805.369	486.9723	-828.8882	393.9929	-726.7456	-914.1353	-655.7389	-936.7614	59.30543	-1679.755
grapevine	NY_germplasm	Vitis_labrusca	588128	2013	10	2	11	350.2803	317.1191	325.2967	285.0845	368.7677	233.4029	441.2299	221.0019	-749.7734	702.5199	-577.596	544.0389	-753.9321	-825.4813	-469.6056	-753.4291	338.5973	-2075.567
grapevine	NY_germplasm	Vitis_labrusca	483162	2013	9	4	12	407.4424	280.2131	385.7395	249.8124	401.5714	216.0173	447.3103	200.8096	-722.7813	732.6336	-739.4136	679.1677	-848.415	-1081.896	-422.3577	-774.1595	440.1787	-1771.585
grapevine	NY_germplasm	Vitis_labrusca	588169	2015	1	9	9	328.4669	472.9381	313.5364	377.6956	396.1045	299.3234	524.6843	277.2076	-850.5528	587.2169	-498.2817	451.8465	-1172.862	-1221.363	-72.83581	-505.3059	-15.24143	-1788.943
grapevine	NY_germplasm	Vitis_labrusca	483155	2013	11	1	11	476.7477	430.5451	418.4212	385.6549	463.1104	330.6178	536.5116	318.6446	-812.0236	454.8857	-808.7863	375.8187	-901.6449	-979.942	-524.4046	-884.7777	23.76563	-1764.514
grapevine	NY_germplasm	Vitis_labrusca	483164	2015	10	1	10	431.2584	387.7863	427.1449	340.345	561.7038	328.5795	650.6379	339.3559	-800.6373	457.2346	-787.4288	400.4029	-944.8438	-711.6202	-259.0802	-558.8039	121.2138	-1887.213
grapevine	NY_germplasm	Vitis_labrusca	483157	2013	9	1	9	504.2484	274.1398	477.136	238.5991	529.077	198.1519	581.9429	173.8619	-888.1971	579.0712	-889.6386	500.5823	-783.4508	-948.1993	-630.3394	-956.4537	200.9586	-1379.478
grapevine	NY_germplasm	Vitis_labrusca	483159	2013	13	1	13	468.7801	426.0266	458.7412	369.6374	484.4691	325.1321	556.3754	315.7529	-776.4292	585.5405	-803.9072	354.3045	-732.0322	-946.3576	-572.7695	-987.2587	45.50268	-1781.757
grapevine	NY_germplasm	Vitis_labrusca	483161	2013	11	1	11	470.4114	345.2897	462.4226	283.8272	536.7603	236.575	617.3766	216.9617	-837.9575	662.626	-822.3324	556.465	-771.6575	-873.6197	-654.0222	-869.5815	288.3342	-1521.835
grapevine	NY_germplasm	Vitis_labrusca	483159	2017	2	6	7	377.8686	389.889	311.4496	311.3974	389.9425	214.7871	510.2379	180.8788	-726.2762	493.0152	-637.0999	436.5817	-991.7351	-905.9447	-660.8024	-703.9075	568.151	-1967.031
grapevine	NY_germplasm	Vitis_labrusca	588182	2017	1	8	8	457.5945	495.2605	381.5575	380.8857	429.9822	313.4307	558.7521	281.2839	-797.9536	291.4948	-715.5724	274.2619	-1010.825	-875.5975	-521.6189	-704.3401	62.15451	-2061.53
grapevine	NY_germplasm	Vitis_labrusca	588583	2017	8	1	8	418.2975	430.533	387.9836	351.8926	461.7475	273.7795	541.0029	256.7774	-845.8425	451.1443	-775.7252	351.8554	-866.2268	-913.9468	-632.0192	-868.7395	219.4058	-1612.44
grapevine	NY_germplasm	Vitis_labrusca	588584	2017	8	1	8	596.9363	423.3528	527.8024	382.6889	606.9997	329.7369	677.0814	304.6016	-928.9883	385.5957	-910.9406	321.8459	-786.0807	-835.7444	-529.1857	-895.1522	-87.71536	-1626.258
grapevine	NY_germplasm	Vitis_labrusca	483151	2016	5	6	10	395.0077	343.1832	370.7502	308.7628	408.5289	288.2328	458.1285	290.8177	-834.3001	588.5745	-785.6469	442.6965	-1120.17	-954.6696	-236.6023	-640.2134	310.3188	-1985.326
grapevine	NY_germplasm	Vitis_labrusca	483155	2016	3	6	8	400.6373	311.6944	383.2743	278.4108	413.4002	252.0557	458.0443	239.8959	-650.444	571.9752	-709.1809	393.0851	-1085.293	-776.8014	-460.5124	-665.272	355.0548	-2131.763
grapevine	NY_germplasm	Vitis_labrusca	483157	2016	4	6	9	475.4675	302.2884	457.7625	286.6906	466.1964	255.0299	513.4177	242.2512	-848.6479	534.4116	-747.249	393.0191	-928.2124	-793.0763	-544.1277	-741.0243	209.5541	-2002.516
grapevine	NY_germplasm	Vitis_labrusca	483145	2015	3	6	8	474.4311	391.8786	447.6287	345.927	479.8887	297.633	551.2174	296.4545	-843.6321	434.3411	-714.0426	377.3019	-929.6092	-1009.513	-608.2568	-834.3767	-69.19845	-1753.047
grapevine	NY_germplasm	Vitis_labrusca	483160	2016	4	6	9	379.9581	311.3375	360.7312	280.3465	383.896	244.7843	435.0449	238.3552	-815.3385	649.7673	-686.3672	537.4031	-1128.298	-966.7051	-207.5997	-508.5372	425.8941	-1883.585
